field,Gini,M20,C,A,size,n,q,z.mode,mass
GOODSN,0.454773382626604,-1.63845324150625,2.80808807002398,0.0937323745850802,0.961641243573272,1.0049,0.514,0.51,10.3812
GOODSN,0.451799235102031,-1.70445025448469,3.31622062209502,0.245596902911021,0.764471680988537,3.2368,0.3836,0.01,9.65005
GOODSN,0.388075208024793,-1.65530029229781,3.09556834484851,0.23688906148623,0.950253379434231,2.3054,0.9284,0.45,10.98927
GOODSN,0.508458221510699,-1.20923759864135,2.90051044859472,0.450071545207679,0.88791324243983,1.3415,0.8713,1.59,9.721884
GOODSN,0.408387850938733,-1.58273568652873,3.10175038471991,0.159560296296255,0.477532409855151,0.7129,0.1634,2.35,9.5538
GOODSN,0.405727465373533,-1.27684980460858,2.69245097561509,0.124225805902761,0.522233578470661,0.5964,0.5157,1.91,9.55255
GOODSN,0.42781193640898,-1.67912015020136,2.93218642801719,0.100205454017922,0.67363385733172,1.1456,0.7124,2.24,9.651309
GOODSN,0.425954639629022,-1.63060853431493,2.71762509885083,0.102222787327047,0.687941232067144,0.7114,0.6242,0.73,9.9454
GOODSN,0.403611035284688,-1.27484551169833,2.32298349922825,0.177150094436761,0.957461472963438,0.7277,0.7417,0.68,9.974311
GOODSN,0.480858045653302,-1.81513787033257,3.10649374875734,0.0663000981347577,0.568461253256354,1.0907,0.859,1.8,10.0858
GOODSN,0.512215914569145,-1.7007389005846,3.49133946114607,0.10054064041954,0.993294177580478,0.7981,0.2279,0.05,10.069
GOODSN,0.383752792791948,-1.54941893433634,3.19159660047932,0.0628872936971776,0.487036474182541,1.4365,0.9069,1.14,10.358218
GOODSN,0.465005443938528,-1.79007322431267,2.99147569378188,0.118488549001109,0.975835977768512,1.344,0.5529,1.77,10.411048
GOODSN,0.413119952867702,-1.88277987377928,4.20859355060475,0.11942615258635,0.67278277189101,3.7835,0.4069,1.99,10.48755
GOODSN,0.480101335454236,-1.7088355947685,3.27401983998678,0.144229193520726,0.567452448107789,2.257,0.3834,2.34,9.714412
GOODSN,0.505974948751637,-1.90702706789188,3.68110790299129,0.0455960249098187,0.714897442474579,0.4789,0.6789,1.78,10.8615
GOODSN,0.449945449276537,-1.37909251400421,2.85019997798633,0.107312092046815,0.44006787516725,0.5529,0.7736,3.24,9.4467
GOODSN,0.436224575840485,-1.68004761732773,3.3330841542813,0.0490526981108326,0.436144457701154,1.5245,0.8295,1.75,9.845
GOODSN,0.481061529907095,-1.8179930594046,3.49559415884652,0.0678582658921302,0.97112745341965,1.9152,0.4677,0.59,10.434024
GOODSN,0.406229034701969,-1.5871757999713,2.86404637458373,0.0474078328267359,0.490553028687976,0.4192,0.218,2.43,9.4561
GOODSN,0.409762187237398,-1.61495827535051,2.90123939912703,0.0674891782579064,0.85571026765909,0.8257,0.5413,0.73,9.73
GOODSN,0.484667880590282,-1.69384156223406,4.48979358096494,0.111365120650395,0.421446220164038,1.9051,0.698,2.02,9.615268
GOODSN,0.470417231112651,-1.79981886446517,3.36513116020561,0.0961672109327151,0.485858633342971,2.1087,0.5089,1.89,9.992
GOODSN,0.479363327561997,-1.72173786538979,3.46216356786443,0.116554155819047,0.644066334840377,2.2433,0.8719,0.29,10.6504
GOODSN,0.519928590397014,-1.87185458544033,4.08713813510206,0.0824833092993119,0.641391999407485,7.3797,0.8095,1.66,10.9062
GOODSN,0.468045596618893,-1.60605639181683,3.03259902770457,0.116767154944038,0.384477712154752,0.2382,0.3654,1.76,9.732465
GOODSN,0.496682345584902,-1.88937280631432,3.68370756654606,0.0595127592779519,0.724451061383607,3.5373,0.9271,0.67,10.3516
GOODSN,0.40169244022686,-1.51805909045087,2.60097405511802,0.0969968811898072,0.825029611962757,0.6357,0.5236,2.15,10.47
GOODSN,0.482650351936453,-1.88459332875875,3.27833930441474,0.0368065795705874,0.696220004510554,1.6807,0.6224,2.98,9.50235
GOODSN,0.422488893870297,-1.78781721905674,3.51540917414715,0.273186332081078,0.653778643860133,2.9933,0.3577,1.57,9.272008
GOODSN,0.504844658380044,-1.83552832642941,3.33084741933021,0.0724344146382942,0.669367608861008,1.814,0.7601,1.99,10.271519
GOODSN,0.442649703907292,-1.50179676110563,2.72158153432815,0.103205263153888,0.831945320629928,1.0136,0.492,1.04,11.1515
GOODSN,0.463687208683912,-1.04577388355815,2.51366891495072,0.224317802456236,0.89498323872176,2.0782,0.4408,0.74,10.57155
GOODSN,0.43381213943215,-1.55757150582034,3.4166734446127,0.140117726238421,0.287238441889031,0.9841,0.8134,5.67,9.1412
GOODSN,0.359616436582783,-1.19953873023552,4.02350660666054,0.200340919331367,0.534165687755354,6.9412,0.177,1.95,9.86
GOODSN,0.446642537668253,-1.66613259392889,3.49437708351498,0.0823048473867692,0.372365125141519,2.5797,0.4692,1.63,9.765
GOODSN,0.503071606573152,-1.81147487945345,3.70012245337487,0.0964800899374056,0.576468144111951,3.8705,0.6075,1.6,10.572624
GOODSN,0.393633373481862,-1.49605443803992,2.38967085699494,0.108939635199967,0.659015939647262,0.5121,0.9702,2.53,9.4926
GOODSN,0.438237120817095,-1.58293782251681,2.69836394187531,0.144898720457404,0.778581625295904,0.8323,0.6589,1.78,10.0962
GOODSN,0.453935811437999,-1.73490330827526,3.53466710275428,0.128363488869331,0.388922688865714,3.1423,0.7298,1.72,10.78969
GOODSN,0.494410052798821,-1.78774427439434,3.26105764385609,0.0373198511699683,0.71889354650602,2.4676,0.5611,1.63,9.92065
GOODSN,0.482722544785295,-1.86610313356478,2.91788729591957,0.201419283251745,0.910847345799192,1.3245,0.9105,1.77,9.960962
GOODSN,0.418532941517067,-1.65447508288113,2.86986843433079,0.0764109599761559,0.633301236846713,0.7961,0.6059,0.75,10.0914
GOODSN,0.427434754479119,-1.31303468778105,2.8101481638601,0.163904808665243,0.396220186090822,0.3943,0.5538,1.54,9.647426
GOODSN,0.431643819237511,-1.24769210927485,2.96653524306268,0.266367531841368,0.48938365150941,1.1034,0.7016,1.16,9.7823
GOODSN,0.435605110169714,-1.42847340911403,2.88892998908108,0.123606412009253,0.681245780945443,0.9574,0.6043,0.1,9.71
GOODSN,0.461592056642514,-1.72163866815544,3.70036662860213,0.0627700901248967,0.407624533839585,2.675,0.4727,0.29,9.745
GOODSN,0.499580753125288,-1.67782535231425,3.4365361684284,0.0572756877482594,0.420084516377709,1.8484,0.6759,1.85,9.7132
GOODSN,0.497451025670244,-0.99908081688864,1.97032851661994,0.229479560301986,0.974660979175275,1.1603,0.2244,1.87,9.705485
GOODSN,0.545714766736037,-1.8652939284905,3.71688410806998,0.165762252443681,0.626936238751394,5.8388,0.5997,1.93,9.90652
GOODSN,0.506559157124435,-1.82266087787578,3.46204512836582,0.0863157686654908,0.429525796701578,5.0356,0.5227,1.74,10.4535
GOODSN,0.419564436244144,-0.767864288919395,2.79736146248426,0.391412064253779,0.925202110852245,1.2914,0.4435,2.86,10.796091
GOODSN,0.49479770504511,-1.72139300721376,3.51154022388248,0.0731256406579373,0.422803538396756,2.628,0.422,2.78,9.6872
GOODSN,0.483549295203756,-1.85735169563858,3.19813066643657,0.0728878309830646,0.703587617140205,1.4577,0.3306,1.71,10.07455
GOODSN,0.463420297597266,-1.6773561213702,3.66553002259917,0.0613920274994624,1.09899728486279,8,0.7211,0.7,10.91815
GOODSN,0.410629426546302,-1.45716743487525,2.77321591702127,0.118965969856568,0.520034690479153,0.9104,0.495,2.98,9.947219
GOODSN,0.468344903409539,-1.62951545706529,2.99392929090525,0.132289328910765,0.485858633342971,0.7881,0.5179,0.69,10.01175
GOODSN,0.438831709436551,-1.68421898871491,3.59392113955997,0.101823862851274,0.36459046678479,3.3328,0.7581,1.97,9.486133
GOODSN,0.41641956196692,-1.69638887568391,2.86798573869541,0.0663351642397814,0.677873256365023,1.0012,0.6926,1.6,10.31505
GOODSN,0.560799195292488,-1.69326558846176,3.81863123354769,0.0957815492626007,0.411819751054662,8,0.6795,3.06,10.029699
GOODSN,0.48082674901088,-1.7477293117593,3.2825706993598,0.0586430951094319,0.503236868132517,1.5125,0.8443,1.81,9.72
GOODSN,0.375912685195889,-0.944680768149106,2.41057991245951,0.235249400666853,0.965209497924009,0.4805,0.4285,1.57,10.061091
GOODSN,0.39434397825461,-1.15844108413983,2.31988914428695,0.159505952770245,0.740099758238757,0.4318,0.7278,0.15,9.9541
GOODSN,0.287031236446056,-0.6855619304697,1.89549393125808,0.239766509388977,0.732317210123079,2.4693,0.6887,1.87,9.775
GOODSN,0.430784608219015,-1.58342836977151,3.14661937783951,0.179529691778067,0.685438102243576,1.3881,0.6809,0.96,10.361718
GOODSN,0.434385693293217,-1.32223480580202,2.58105047563217,0.142342122102559,0.704401483944556,0.6039,0.483,1.87,9.994405
GOODSN,0.453019594985483,-1.66347467229149,3.65713590301483,0.0188349784795137,0.346873373116866,2.2793,0.8969,1.79,9.6316
GOODSN,0.453847998122187,-1.54224695168004,3.04203570830322,0.209733362157472,0.652023530240336,2.6519,0.7096,0.62,10.592462
GOODSN,0.446609600612949,-1.72728936370784,3.00778511863645,0.119822970586771,0.626936238751394,1.306,0.6192,0.91,9.835
GOODSN,0.428649568119017,-1.500992971241,4.30777971673058,0.0997524879686011,0.464146669673703,1.0663,0.9135,0.89,9.98995
GOODSN,0.525039349330978,-1.87093527183209,3.56176690375145,0.0296869349877562,0.605551805284838,2.5774,0.5372,6.72,10.156
GOODSN,0.440212966038983,-1.64584699973963,2.79090329717983,0.0818522453686908,0.73075075440394,0.9255,0.6973,2.24,9.63205
GOODSN,0.694140830212779,-1.60472768017908,3.61276496976934,0.040915314163826,0.417347780298123,0.2,0.746,1.8,10.352872
GOODSN,0.400123123297574,-1.11473532428567,2.68818321169953,0.163221256028955,0.801784663196287,0.2278,0.5151,1.66,10.385
GOODSN,0.380138128879766,-1.01773256518809,3.06949701536024,0.137403383616175,0.749332128784164,0.405,0.1908,1.97,10.56455
GOODSN,0.414081069998452,-1.26612159640596,2.42431182354063,0.183446060225913,0.699504079360316,0.5422,0.7836,4.43,10.065271
GOODSN,0.411677691344436,-1.43050673612719,2.77448946935268,0.0954861189834697,0.698684507808397,0.5195,0.3946,0.01,9.962828
GOODSN,0.407275988126218,-1.482360307014,2.58554842038407,0.098483077209128,0.850336837644412,0.5257,0.6167,1.94,10.75
GOODSN,0.471491964255172,-1.83143077148241,3.43706140081367,0.0167131831420829,0.685438102243576,1.7123,0.4364,1.62,9.80475
GOODSN,0.374264131504007,-1.10113444678062,2.08440095263176,0.203300928755208,0.794606500246611,0.2636,0.7136,2.24,9.4881
GOODSN,0.352179764859706,-1.68297310126738,3.09959554095901,0.0412538621142978,0.937505870771316,0.6653,0.1123,1.97,9.7061
GOODSN,0.338753809032425,-1.63430539786609,2.47383801657272,0.0675068297633901,0.674483868846301,0.5573,0.6368,1.22,9.9107
GOODSN,0.454321321187996,-0.862241768344222,2.16397728922287,0.164744090327048,0.943597590942929,0.2,0.1935,1.82,10.3956
GOODSN,0.497904070437061,-1.31369478685593,2.70529192463149,0.092118882153134,0.659015939647262,0.2,0.2323,1.78,9.64138
GOODSN,0.492470859913565,-1.61066912259258,3.30797644990055,0.172992499359737,0.376952958858853,1.9046,0.5603,1.75,9.66
GOODSN,0.426398308051493,-1.6523755777197,3.20224987630502,0.0208817928979124,0.570473511772727,0.9621,0.2815,1.99,9.6885
GOODSN,0.428850235931471,-0.815002016200108,2.11667243699371,0.248425530556336,0.908958272187809,0.3752,0.3951,3.06,9.667814
GOODSN,0.429441994687393,-0.815387412533783,2.11766838470847,0.251170700607829,0.910218090217488,1.0113,0.3688,0.16,9.6
GOODSN,0.495729170549301,-1.70057081594361,3.23374069279479,0.0746757347442928,0.611202488889972,1.2126,0.4584,1.74,10.10695
GOODSN,0.438586427145105,-1.58580440173817,3.33018238973378,0.10931318842034,0.447811599108138,0.793,0.4176,0.42,9.690838
GOODSN,0.413895624463707,-1.73395045885129,3.13743203390677,0.0528643622735872,0.675332810489861,0.8067,0.2349,1.65,9.954587
GOODSN,0.471307619307847,-1.84894467191866,3.51935209288341,0.158970223448759,1.04282016434201,2.2204,0.6988,1.96,10.7137
GOODSN,0.431840486159324,-1.65018925966337,2.88784647388039,0.212364562536298,0.878180614820259,2.2375,0.8564,1.93,10.90295
GOODSN,0.392858880153836,-1.56809884850107,2.8846915117544,0.11911706081771,1.19778391999875,0.5083,0.2092,3.53,10.23685
GOODSN,0.471195313060746,-1.94037858235715,3.70081145959772,0.0583122758433287,0.710072432724384,2.0285,0.2052,1.71,10.21975
GOODSN,0.306945871284374,-1.52840862865189,2.97241034503183,0.0416374296493783,0.485858633342971,1.1793,0.2893,1.56,9.690568
GOODSN,0.473209968302814,-1.54003651611334,3.66039577123236,0.25414809330334,0.520034690479153,1.8055,0.3899,0.63,10.0935
GOODSN,0.388920821635398,-1.3857432926974,2.65598335294554,0.150602085934903,0.841531838246003,0.5061,0.3639,0.03,9.96
GOODSN,0.164179875698904,-1.07314939117568,2.28423861400644,0.0360598917378179,0.306537238197017,0.9787,0.2266,2.33,10.81745
GOODSN,0.448788961040691,-1.86828788533777,3.32776571455224,0.146954460421225,1.01215045210379,1.8483,0.3745,2.05,9.9072
GOODSN,0.299052651219866,-0.858044384587894,2.38481300079574,0.116636337411843,0.95145852053923,0.2225,0.4044,1.58,10.710338
GOODSN,0.490411383509192,-1.71558563952395,3.10405669463611,0.0676190344579816,0.706837461764781,0.9673,0.4258,1.72,9.944223
GOODSN,0.449396809575651,-1.49582135844384,2.46598361793126,0.269468887367366,0.865695556203864,0.2,0.4825,1.65,9.713
GOODSN,0.377896455367344,-1.1813811890127,2.20297991804126,0.155752599150362,0.765220795995314,0.2313,0.4387,1.46,10.7298
GOODSN,0.405855602770136,-1.15778712526032,2.59249961717855,0.0951233821706087,0.58924733673499,0.3439,0.5614,3.44,9.4855
GOODSN,0.512062394808139,-1.72577044286593,3.63824791853142,0.063416653462214,0.404803568916352,2.6164,0.4403,1.99,9.7546
GOODSN,0.391603438993239,-1.58446797847137,2.9653859109217,0.00910300408959462,0.479926071017809,0.4734,0.3165,1.57,9.5722
GOODSN,0.457818703713786,-1.61617594067307,3.7143741885067,0.120564505100686,0.397663615957139,2.8246,0.743,1.59,10.48525
GOODSN,0.632700368756128,-1.57595180138413,3.31324341342509,0.192462285332088,0.420084516377709,0.4015,0.3649,1.85,11.0599
GOODSN,0.447621438267034,-1.70497208877114,3.23376888368397,0.132795391655553,0.707647590926684,1.31,0.6442,0.61,10.245
GOODSN,0.441756136173499,-1.65957083112036,3.00246401319952,0.146624646432776,0.763721831194564,1.2055,0.6901,1.87,11.26555
GOODSN,0.688571944566008,-1.71657614327765,3.46415051141931,0.179502158924021,0.411819751054662,1.9453,0.5783,2.05,10.06065
GOODSN,0.446298621082961,-1.3128038460784,2.6087517235782,0.0997930108712362,0.564415214264054,0.401,0.2885,1.63,9.785
GOODSN,0.7024215271292,-1.69396713657083,3.61160374049159,0.104464751435686,0.418718384251315,1.586,0.8426,2.04,10.4545
GOODSN,0.481526469619071,-1.74818532192336,3.36277222476724,0.0662140280082916,0.473919250180115,1.1812,0.3631,2.31,9.545
GOODSN,0.450939870634857,-1.06612444420731,2.47155659474982,0.233505576253469,0.67363385733172,7.6879,0.1662,1.88,9.981666
GOODSN,0.452688609992873,-1.53016682070368,3.06877356487994,0.112482485759446,0.443956621219915,0.674,0.2857,1.64,9.922493
GOODSN,0.538816699675544,-1.68744747285963,3.5125816329983,0.14330234003619,0.381485622223471,2.3621,0.555,1.6,10.0304
GOODSN,0.48064311762449,-1.70236401264169,3.26469329166685,0.0527553832719308,0.515608782838987,1.8217,0.6543,2,9.8385
GOODSN,0.422305499282306,-1.82547515926989,2.58535904430867,0.19157990329475,0.722074506937511,0.6398,0.8347,1.68,10.29585
GOODSN,0.493086070978314,-1.75549444878989,4.00369217373839,0.0987071433638897,0.483494343724284,5.9691,0.7157,1.79,10.207
GOODSN,0.457386944489722,-1.9614594537481,3.67341020734342,0.208958916764383,0.899453393303245,7.0923,0.7207,1.96,10.291719
GOODSN,0.720458363946798,-1.55461118872023,3.68477499452069,0.152871810061892,0.42550518593942,0.2981,0.6959,1.85,10.689
GOODSN,0.431529205981821,-1.28160296736925,2.93015817859801,0.168832219227597,0.455423672899596,0.5702,0.3031,1.78,9.7358
GOODSN,0.615203140103266,-1.67811823808409,3.57032992006783,0.110307863222605,0.36459046678479,0.7633,0.6585,2.05,9.549418
GOODSN,0.474321195653198,-1.82277709239844,3.9497854055228,0.0583275489835118,0.42550518593942,7.5696,0.8421,1.6,10.4898
GOODSN,0.301104251721787,-0.824420560870474,2.75684349853186,0.186058340339381,0.404803568916352,8,0.2845,1.56,9.23995
GOODSN,0.418677180910664,-1.50858588620106,3.55343910597624,0.218845791870385,0.541622000205846,8,0.4248,1.68,9.7085
GOODSN,0.470891983032904,-1.79176328174019,2.98116249538505,0.164954933670118,1.07528081475213,0.8928,0.6322,1.89,9.961761
GOODSN,0.246112892958718,-1.12229113028144,2.45032981495572,0.173972501188541,0.691264639005285,0.3307,0.4263,0.52,10.6405
GOODSN,0.66211077191054,-1.70983887145935,3.65598808441727,0.211670376686511,0.379980742108028,3.3055,0.5321,1.78,11.677468
GOODSN,0.346641764366967,-0.719926372862027,2.77416376280607,0.238987057131638,0.45163367353041,8,0.353,1.59,10.212764
GOODSN,0.505178883260759,-1.8623254345977,3.42873952008939,0.0788487948156715,0.809607137832703,1.4683,0.2852,1.79,9.682377
GOODSN,0.430016264935561,-1.68844568908604,3.34232741531642,0.0507105694047321,0.690435287010191,0.9782,0.2236,1.74,9.755355
GOODSN,0.244692576220559,-1.11919973130544,2.45510904153562,0.174115935396951,0.688773587159323,2.0348,0.0483,0.64,9.89
GOODSN,0.521331642864032,-1.73426284499645,3.78036456433337,0.103696065945102,0.870316152419883,2.3301,0.8569,1.79,11.2426
GOODSN,0.351760174686901,-0.968463143866939,2.18411438326968,0.339272735946253,1.24469991485247,1.0934,0.2694,1.76,9.884622
GOODSN,0.465461101645837,-1.75023147801768,2.98574415030392,0.100907432876763,0.870974236561111,1.1177,0.3509,1.63,10.4757
GOODSN,0.477434430499439,-1.09076007859131,2.7310377526286,0.290736902565407,0.899453393303245,0.7191,0.2412,1.68,10.081938
GOODSN,0.525744567994347,-1.46004639817144,1.78285993104265,0.550181331547389,0.599847893504809,0.492,0.7846,1.69,10.228143
GOODSN,0.495056801475216,-1.77439478364422,3.35434332876134,0.0887659699970218,0.390393101251545,2.7555,0.3987,1.73,10.620191
GOODSN,0.445721575297096,-1.62751080200589,3.44379942256606,0.116763025926685,0.359845052348321,2.1982,0.7601,1.72,9.990852
GOODSN,0.465121415835819,-1.7271692171487,3.08092048736407,0.104866144941207,0.553136025404113,1.4327,0.7449,1.9,10.505
GOODSN,0.266000387888808,-1.48999823213593,2.78726924182557,0.059365576262703,0.369274904699921,2.3175,0.9126,1.51,9.71345
GOODSN,0.381973637400744,-1.12730197855692,2.77336659215012,0.209865853065701,0.621428639441549,0.9802,0.3261,1.87,10.123636
GOODSN,0.493604226643467,-1.09219096872564,2.20367738050941,0.266034631524541,0.873601615791922,2.5833,0.2439,1.67,10.017
GOODSN,0.499029434972168,-1.67832124136705,3.39817803494288,0.0715919236572155,0.422803538396756,1.6792,0.8376,1.57,9.73715
GOODSN,0.547705255163212,-1.90522422191421,4.17124504045163,0.062273729368762,0.575473375218711,4.2325,0.8319,1.72,10.02725
GOODSN,0.400337954654519,-1.22426497694906,3.1993751225806,0.121458724421188,0.636009593765976,0.6907,0.4388,1.05,10.145025
GOODSN,0.509317185226317,-1.8306916157622,3.22321817299072,0.126609342977504,1.20303424327841,1.1439,0.2783,1.74,10.222071
GOODSN,0.533546539157753,-1.75009479792386,3.72747034341417,0.233401174167072,0.516718813796211,8,0.2857,1.82,9.683615
GOODSN,0.461645202357932,-1.56700545227544,2.73917295430554,0.222215101757723,0.685438102243576,3.3224,0.3679,1.58,10.425
GOODSN,0.445577780112886,-1.38294312707173,2.81755259642203,0.28758160919759,0.473919250180115,4.8826,0.1754,1.97,9.92803
GOODSN,0.4204348493782,-1.18154983283737,3.78429843719542,0.151967817726095,0.572478697258536,0.4629,0.1892,1.81,9.72625
GOODSN,0.481055262921281,-1.61462063664251,3.17188118556886,0.30701965509281,0.789542957097545,3.4885,0.7331,1.76,10.622502
GOODSN,0.471077574815429,-1.19537198793438,2.28430330676008,0.115958435336698,1.01666900337131,0.5864,0.4972,2.57,10.65043
GOODSN,0.49007560469389,-1.68983157695963,3.64424815016727,0.0658467010048854,0.434828785147869,1.5985,0.489,1.9,9.89475
GOODSN,0.38442106571151,-0.887679193985137,1.78993777501568,0.174826987779492,1.0250876041929,0.2,0.8186,1.56,9.7873
GOODSN,0.457128320684155,-1.61628071171941,3.08548671520219,0.0493808047344426,0.434828785147869,0.8636,0.4147,1.59,9.573621
GOODSN,0.533261217093025,-1.872633840768,3.17957835318901,0.123986480540742,0.723659743767451,1.2553,0.5071,1.81,9.716921
GOODSN,0.44391726737945,-1.30395283292203,2.45868512817672,0.243345371246224,0.699504079360316,1.789,0.4152,1.89,9.769336
GOODSN,0.459021704341155,-1.66968225562832,3.42863819599545,0.0588657335396313,0.508897753383852,0.9379,0.2602,2.57,9.45575
GOODSN,0.387040715843008,-0.849498136638251,1.9040070271813,0.191454102734072,0.50209703231304,3.033,0.9836,2,10.41475
GOODSN,0.17757532181082,-0.793619284624131,2.0623070596271,0.0797353934492641,0.363015554597994,0.2857,0.7484,1.33,9.69355
GOODSN,0.504350822647514,-1.85567511255307,3.36111806082619,0.134743495642509,0.655529058355247,1.8275,0.6352,1.96,9.556
GOODSN,0.455780229363296,-1.55200442021672,3.39921071542165,0.158822473070157,0.587299406324198,1.2435,0.3991,0.41,10.653687
GOODSN,0.495644233890562,-1.81274313086629,3.39200550606042,0.135035740379026,0.446530304352937,2.0084,0.4151,1.66,9.970093
GOODSN,0.482249412066725,-1.10153949014574,2.18780661787871,0.33526998975957,0.966395988228036,2.289,0.4236,0.61,9.74385
GOODSN,0.466901297934633,-1.53121157095972,3.40947338686058,0.153972515428783,0.415972660314964,2.3694,0.8925,1.71,9.826542
GOODSN,0.475978721880307,-1.62037972993027,3.59427388005313,0.171138799093726,0.291200538597307,1.3253,0.9989,1.68,11.696901
GOODSN,0.147401608738589,-0.804532848935364,1.98463018266263,0.0358354050118362,0.465379465124377,1.0591,0.1726,2,9.98195
GOODSN,0.479718685246482,-1.6987077580763,3.55965774040452,0.102389972211111,0.499809562410563,2.782,0.8845,1.43,10.88925
GOODSN,0.37172290929689,-1.13497492710475,2.25584200738577,0.217371843629061,0.857048361154559,0.5071,0.6721,1.99,10.623824
GOODSN,0.327726300914395,-0.896628947257059,2.16277945510807,0.213205939062083,0.635108091408147,0.2293,0.2713,1.84,9.922822
GOODSN,0.230009382197555,-0.740021548568383,2.38859637204669,0.0479451902192017,0.436144457701154,8,0.99,1.61,10.1885
GOODSS,0.466137095421115,-1.56009682944166,2.78645035362378,0.121251120043697,0.586323014283504,0.653,0.6995,2.1,9.80071707828239
GOODSS,0.504371092937826,-1.43942431208848,2.81844198855196,0.294938378468513,0.534165687755354,1.6322,0.7163,1.99,9.96520170102591
GOODSS,0.540075948160571,-1.87044869756004,3.27430594399829,0.107325131888071,0.617729626581993,1.4393,0.4597,1.84,9.58771096501891
GOODSS,0.432951684620605,-1.51244540701343,2.80456728206618,0.156790847611498,0.688773587159323,0.941,0.7935,1.04,9.84260923961056
GOODSS,0.292104860449174,-1.01917269933,2.36861609150137,0.285947013850283,0.644066334840377,1.1385,0.6414,1.58,10.8000293592441
GOODSS,0.468785222548128,-1.30653126886293,3.1757694078963,0.18316425497352,0.544786323137582,2.166,0.4803,2.3,10.0170333392988
GOODSS,0.410462252174299,-0.666360039353209,2.54330207940957,0.359288927493048,0.88468093013736,0.4787,0.8172,1.84,10.3159703454569
GOODSS,0.43856581111076,-1.08461996160104,2.64620764025086,0.0791801194716383,0.58924733673499,0.3812,0.5937,1.6,10.0934216851622
GOODSS,0.386274591761346,-1.19705560495748,2.33467979236288,0.128196165183189,0.961641243573272,0.2,0.6431,1.72,9.64933485871214
GOODSS,0.485315517408517,-1.64144511706123,2.55861516845044,0.378549760666376,0.602706597037847,6.8898,0.5131,1.94,9.79098847508881
GOODSS,0.184634633071573,-1.23900538028277,2.49266320016499,0.0876401698530062,0.659884781078807,0.5667,0.2323,1.67,9.86033800657099
GOODSS,0.513345850080573,-1.70414813380514,3.13922512790166,0.129755703701839,0.604604890232841,0.9897,0.3489,2.11,9.83632411570675
GOODSS,0.464843201257519,-1.75904967586195,3.36010028219454,0.131569248158016,0.865695556203864,8,0.7968,1.96,10.0453229787867
GOODSS,0.43920047562373,-1.76205847062891,2.81319151459949,0.139250346724101,1.18479812545029,1.294,0.8436,1.51,10.9127533036713
GOODSS,0.455271575694662,-1.73175212000522,2.92793524001152,0.0420056650138557,0.751622502323468,1.0377,0.5829,1.85,10.3502480183342
GOODSS,0.489271465309941,-1.54714440121839,3.45574846517664,0.0949152128596493,0.434828785147869,2.6275,0.441,1.89,9.59328606702046
GOODSS,0.415301495975972,-1.42486209990467,2.46130067360605,0.0587664565366382,0.854370078476926,0.3863,0.4698,1.43,9.99343623049761
GOODSS,0.529602090628226,-2.00245925918625,3.30874091247414,0.188559765052505,0.901997820998349,2.0179,0.6297,1.86,10.3838153659804
GOODSS,0.251653294265464,-1.34336981342065,2.36328511247754,0.119673086833496,0.907065264359661,0.6231,0.7382,1.58,10.0530784434834
GOODSS,0.273661923907217,-1.13247236104122,2.32630632477677,0.0887865794934216,0.553136025404113,0.2,0.7423,1.73,10.2576785748692
GOODSS,0.474009221500057,-1.6934470858509,3.42291989098071,0.123794359221072,0.394771478548772,3.3318,0.8824,1.93,10.2479732663618
GOODSS,0.500336232765274,-1.59280782346638,3.11127343855188,0.190163473606408,0.630581247596843,1.2023,0.312,1.82,9.67669360962487
GOODSS,0.314960794433318,-1.46041963959482,2.69133018599319,0.0896492311528016,1.03565293051529,0.8871,0.6303,1.58,10.1903316981703
GOODSS,0.477628046113121,-1.45811584059858,2.93415961807293,0.157968844020118,0.788090254933921,0.8675,0.5371,1.63,10.1461280356782
GOODSS,0.442142900281189,-1.76987204110568,2.83068532020875,0.119052779913679,0.836752308422191,0.9259,0.5706,2.08,10.3384564936046
GOODSS,0.509316687030169,-2.04572421065984,3.78789506859135,0.221991848048462,1.11965693663115,5.0154,0.4473,1.57,9.72672720902657
GOODSS,0.430991290120891,-1.57418854587885,2.61084525777739,0.0966725155863617,0.687941232067144,0.7674,0.9548,1.79,9.67209785793572
GOODSS,0.405855845908357,-1.37366545486305,2.41822275065027,0.0835810105996597,0.932603845696869,0.5017,0.5378,1.63,10.1986570869544
GOODSS,0.315813903951112,-1.24146238555968,2.49052491581312,0.162736552335704,0.716498558573022,6.8306,0.99,1.86,10.4456042032736
GOODSS,0.489354491413451,-1.68990172967999,3.87187814223911,0.0904643593553022,0.396220186090822,4.7347,0.3381,1.73,10.6954816764902
GOODSS,0.347258791566628,-1.32511603712761,2.84423888532148,0.103569873085257,0.853027783730486,0.5841,0.3208,1.65,10.2227164711476
GOODSS,0.430978648808337,-1.5978780872114,3.65343032180067,0.287866834356561,0.794606500246611,0.3886,0.3059,1.69,9.73719264270474
GOODSS,0.503625686383751,-1.93101743781465,3.27220392055935,0.122886207176142,0.766716830260184,2.0825,0.8578,1.66,10.0086001717619
GOODSS,0.45693227050668,-1.7910635960104,3.48202321085366,0.138605383493552,0.632395873643491,2.9318,0.7803,2.01,9.73798732633343
GOODSS,0.460277176627018,-1.5916563277056,3.05751480667679,0.0618937553187734,0.45163367353041,0.9506,0.5047,1.93,10.2810333672477
